MatchId,Win,Player
EUW1_7258870104,0,champion_233 TOP UNRANKED UNRANKED mastery_2 champion_799 JUNGLE UNRANKED UNRANKED mastery_1 champion_45 MIDDLE UNRANKED UNRANKED mastery_4 champion_51 BOTTOM UNRANKED UNRANKED mastery_4 champion_98 UTILITY tier_BRONZE rank_II mastery_4 champion_887 TOP UNRANKED UNRANKED mastery_2 champion_56 JUNGLE tier_IRON rank_I mastery_2 champion_127 MIDDLE tier_IRON rank_II mastery_1 champion_21 BOTTOM tier_BRONZE rank_IV mastery_4 champion_53 UTILITY UNRANKED UNRANKED mastery_2
EUW1_7257654299,1,champion_82 TOP UNRANKED UNRANKED mastery_4 champion_5 JUNGLE UNRANKED UNRANKED mastery_4 champion_61 MIDDLE UNRANKED UNRANKED mastery_2 champion_202 BOTTOM UNRANKED UNRANKED mastery_9 champion_89 UTILITY UNRANKED UNRANKED mastery_2 champion_98 TOP tier_BRONZE rank_II mastery_4 champion_107 JUNGLE UNRANKED UNRANKED mastery_0 champion_142 MIDDLE UNRANKED UNRANKED mastery_0 champion_145 BOTTOM UNRANKED UNRANKED mastery_0 champion_497 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7257606918,1,champion_19 TOP UNRANKED UNRANKED mastery_0 champion_233 JUNGLE UNRANKED UNRANKED mastery_0 champion_99 MIDDLE UNRANKED UNRANKED mastery_0 champion_21 BOTTOM UNRANKED UNRANKED mastery_0 champion_50 UTILITY UNRANKED UNRANKED mastery_0 champion_98 TOP UNRANKED UNRANKED mastery_0 champion_76 JUNGLE UNRANKED UNRANKED mastery_0 champion_142 MIDDLE UNRANKED UNRANKED mastery_0 champion_15 BOTTOM UNRANKED UNRANKED mastery_0 champion_37 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7257486221,0,champion_98 TOP UNRANKED UNRANKED mastery_0 champion_35 JUNGLE UNRANKED UNRANKED mastery_0 champion_7 MIDDLE UNRANKED UNRANKED mastery_0 champion_51 BOTTOM UNRANKED UNRANKED mastery_0 champion_99 UTILITY UNRANKED UNRANKED mastery_0 champion_875 TOP UNRANKED UNRANKED mastery_0 champion_234 JUNGLE UNRANKED UNRANKED mastery_0 champion_3 MIDDLE UNRANKED UNRANKED mastery_0 champion_115 BOTTOM UNRANKED UNRANKED mastery_0 champion_497 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7257448970,1,champion_10 TOP UNRANKED UNRANKED mastery_0 champion_234 JUNGLE UNRANKED UNRANKED mastery_0 champion_517 MIDDLE UNRANKED UNRANKED mastery_0 champion_67 BOTTOM UNRANKED UNRANKED mastery_0 champion_412 UTILITY UNRANKED UNRANKED mastery_0 champion_98 TOP UNRANKED UNRANKED mastery_0 champion_876 JUNGLE UNRANKED UNRANKED mastery_0 champion_103 MIDDLE UNRANKED UNRANKED mastery_0 champion_50 BOTTOM UNRANKED UNRANKED mastery_0 champion_78 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7257433254,1,champion_98 TOP UNRANKED UNRANKED mastery_0 champion_254 JUNGLE UNRANKED UNRANKED mastery_0 champion_45 MIDDLE UNRANKED UNRANKED mastery_0 champion_50 BOTTOM UNRANKED UNRANKED mastery_0 champion_78 UTILITY UNRANKED UNRANKED mastery_0 champion_122 UNKNOWN UNRANKED UNRANKED mastery_0 champion_48 JUNGLE UNRANKED UNRANKED mastery_0 champion_90 MIDDLE UNRANKED UNRANKED mastery_0 champion_145 BOTTOM UNRANKED UNRANKED mastery_0 champion_99 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7256245428,1,champion_98 TOP UNRANKED UNRANKED mastery_0 champion_56 JUNGLE UNRANKED UNRANKED mastery_0 champion_13 MIDDLE UNRANKED UNRANKED mastery_0 champion_901 BOTTOM UNRANKED UNRANKED mastery_0 champion_99 UTILITY UNRANKED UNRANKED mastery_0 champion_6 TOP UNRANKED UNRANKED mastery_0 champion_154 JUNGLE UNRANKED UNRANKED mastery_0 champion_55 MIDDLE UNRANKED UNRANKED mastery_0 champion_202 BOTTOM UNRANKED UNRANKED mastery_0 champion_111 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7256203288,1,champion_6 TOP UNRANKED UNRANKED mastery_0 champion_32 JUNGLE UNRANKED UNRANKED mastery_0 champion_131 MIDDLE UNRANKED UNRANKED mastery_0 champion_202 BOTTOM UNRANKED UNRANKED mastery_0 champion_21 UTILITY UNRANKED UNRANKED mastery_0 champion_164 TOP UNRANKED UNRANKED mastery_0 champion_107 JUNGLE UNRANKED UNRANKED mastery_0 champion_157 MIDDLE UNRANKED UNRANKED mastery_0 champion_51 BOTTOM UNRANKED UNRANKED mastery_0 champion_427 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7255886816,1,champion_122 TOP UNRANKED UNRANKED mastery_0 champion_35 JUNGLE UNRANKED UNRANKED mastery_0 champion_777 MIDDLE UNRANKED UNRANKED mastery_0 champion_360 BOTTOM UNRANKED UNRANKED mastery_0 champion_89 UTILITY UNRANKED UNRANKED mastery_0 champion_10 TOP UNRANKED UNRANKED mastery_0 champion_131 JUNGLE UNRANKED UNRANKED mastery_0 champion_157 MIDDLE UNRANKED UNRANKED mastery_0 champion_223 BOTTOM UNRANKED UNRANKED mastery_0 champion_16 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7253949752,1,champion_240 TOP UNRANKED UNRANKED mastery_0 champion_254 JUNGLE UNRANKED UNRANKED mastery_0 champion_45 MIDDLE UNRANKED UNRANKED mastery_0 champion_22 BOTTOM UNRANKED UNRANKED mastery_0 champion_32 UTILITY UNRANKED UNRANKED mastery_0 champion_27 TOP UNRANKED UNRANKED mastery_0 champion_234 JUNGLE UNRANKED UNRANKED mastery_0 champion_103 MIDDLE UNRANKED UNRANKED mastery_0 champion_81 BOTTOM UNRANKED UNRANKED mastery_0 champion_37 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7253870272,1,champion_57 TOP UNRANKED UNRANKED mastery_0 champion_427 JUNGLE UNRANKED UNRANKED mastery_0 champion_142 MIDDLE UNRANKED UNRANKED mastery_0 champion_81 BOTTOM UNRANKED UNRANKED mastery_0 champion_99 UTILITY UNRANKED UNRANKED mastery_0 champion_85 TOP UNRANKED UNRANKED mastery_0 champion_11 JUNGLE UNRANKED UNRANKED mastery_6 champion_246 MIDDLE UNRANKED UNRANKED mastery_3 champion_119 BOTTOM UNRANKED UNRANKED mastery_4 champion_555 UTILITY UNRANKED UNRANKED mastery_4
EUW1_7253109803,0,champion_54 TOP tier_BRONZE rank_II mastery_2 champion_20 JUNGLE tier_IRON rank_III mastery_7 champion_61 MIDDLE UNRANKED UNRANKED mastery_2 champion_81 BOTTOM UNRANKED UNRANKED mastery_6 champion_16 UTILITY tier_IRON rank_II mastery_3 champion_897 TOP UNRANKED UNRANKED mastery_2 champion_19 JUNGLE UNRANKED UNRANKED mastery_4 champion_84 MIDDLE tier_BRONZE rank_IV mastery_10 champion_202 BOTTOM UNRANKED UNRANKED mastery_9 champion_63 UTILITY UNRANKED UNRANKED mastery_4
EUW1_7253064982,1,champion_79 TOP tier_BRONZE rank_II mastery_2 champion_62 JUNGLE UNRANKED UNRANKED mastery_2 champion_112 MIDDLE tier_BRONZE rank_II mastery_1 champion_51 BOTTOM tier_SILVER rank_III mastery_4 champion_89 UTILITY tier_BRONZE rank_II mastery_2 champion_48 TOP tier_SILVER rank_IV mastery_2 champion_9 JUNGLE tier_BRONZE rank_I mastery_3 champion_103 MIDDLE tier_IRON rank_I mastery_3 champion_21 BOTTOM UNRANKED UNRANKED mastery_4 champion_555 UTILITY tier_BRONZE rank_II mastery_4
EUW1_7252670621,0,champion_777 TOP tier_GOLD rank_III mastery_4 champion_427 JUNGLE tier_BRONZE rank_II mastery_2 champion_50 MIDDLE tier_BRONZE rank_IV mastery_2 champion_523 BOTTOM tier_GOLD rank_IV mastery_3 champion_25 UTILITY tier_SILVER rank_I mastery_3 champion_122 TOP UNRANKED UNRANKED mastery_3 champion_72 JUNGLE UNRANKED UNRANKED mastery_1 champion_112 MIDDLE UNRANKED UNRANKED mastery_1 champion_222 BOTTOM UNRANKED UNRANKED mastery_3 champion_526 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7252579000,0,champion_77 TOP UNRANKED UNRANKED mastery_2 champion_106 JUNGLE tier_SILVER rank_IV mastery_4 champion_103 MIDDLE tier_IRON rank_II mastery_3 champion_51 BOTTOM tier_BRONZE rank_III mastery_4 champion_235 UTILITY tier_IRON rank_III mastery_4 champion_36 TOP tier_BRONZE rank_II mastery_4 champion_19 JUNGLE tier_BRONZE rank_I mastery_4 champion_112 MIDDLE UNRANKED UNRANKED mastery_1 champion_96 BOTTOM tier_BRONZE rank_II mastery_4 champion_16 UTILITY tier_IRON rank_II mastery_3
EUW1_7252535521,0,champion_777 TOP UNRANKED UNRANKED mastery_4 champion_121 JUNGLE tier_IRON rank_I mastery_6 champion_98 MIDDLE tier_IRON rank_III mastery_4 champion_51 BOTTOM tier_IRON rank_I mastery_4 champion_25 UTILITY tier_IRON rank_I mastery_3 champion_58 TOP tier_BRONZE rank_II mastery_2 champion_56 JUNGLE UNRANKED UNRANKED mastery_0 champion_55 MIDDLE UNRANKED UNRANKED mastery_0 champion_96 BOTTOM UNRANKED UNRANKED mastery_0 champion_16 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7252464688,0,champion_98 TOP UNRANKED UNRANKED mastery_0 champion_19 JUNGLE UNRANKED UNRANKED mastery_0 champion_61 MIDDLE UNRANKED UNRANKED mastery_0 champion_221 BOTTOM UNRANKED UNRANKED mastery_0 champion_875 UTILITY UNRANKED UNRANKED mastery_0 champion_122 TOP UNRANKED UNRANKED mastery_0 champion_104 JUNGLE UNRANKED UNRANKED mastery_0 champion_99 MIDDLE UNRANKED UNRANKED mastery_0 champion_96 BOTTOM UNRANKED UNRANKED mastery_0 champion_16 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7252401522,0,champion_36 MIDDLE UNRANKED UNRANKED mastery_0 champion_107 JUNGLE UNRANKED UNRANKED mastery_0 champion_84 TOP UNRANKED UNRANKED mastery_0 champion_222 BOTTOM UNRANKED UNRANKED mastery_0 champion_26 UTILITY UNRANKED UNRANKED mastery_0 champion_74 TOP UNRANKED UNRANKED mastery_0 champion_30 JUNGLE UNRANKED UNRANKED mastery_0 champion_234 MIDDLE UNRANKED UNRANKED mastery_0 champion_21 BOTTOM UNRANKED UNRANKED mastery_0 champion_89 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7252080908,0,champion_516 TOP UNRANKED UNRANKED mastery_0 champion_104 JUNGLE UNRANKED UNRANKED mastery_0 champion_90 MIDDLE UNRANKED UNRANKED mastery_0 champion_15 BOTTOM UNRANKED UNRANKED mastery_0 champion_267 UTILITY UNRANKED UNRANKED mastery_0 champion_36 TOP UNRANKED UNRANKED mastery_0 champion_876 JUNGLE UNRANKED UNRANKED mastery_0 champion_238 MIDDLE UNRANKED UNRANKED mastery_0 champion_112 BOTTOM UNRANKED UNRANKED mastery_0 champion_17 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7252030163,1,champion_14 TOP UNRANKED UNRANKED mastery_0 champion_19 JUNGLE UNRANKED UNRANKED mastery_0 champion_245 MIDDLE UNRANKED UNRANKED mastery_0 champion_119 BOTTOM UNRANKED UNRANKED mastery_0 champion_12 UTILITY UNRANKED UNRANKED mastery_0 champion_17 TOP UNRANKED UNRANKED mastery_0 champion_20 JUNGLE UNRANKED UNRANKED mastery_0 champion_142 MIDDLE UNRANKED UNRANKED mastery_0 champion_51 BOTTOM UNRANKED UNRANKED mastery_0 champion_44 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7251464470,0,champion_99 UNKNOWN UNRANKED UNRANKED mastery_0 champion_9 UNKNOWN UNRANKED UNRANKED mastery_0 champion_106 UNKNOWN UNRANKED UNRANKED mastery_0 champion_516 UNKNOWN UNRANKED UNRANKED mastery_0 champion_201 UNKNOWN UNRANKED UNRANKED mastery_0 champion_21 UNKNOWN UNRANKED UNRANKED mastery_0 champion_103 UNKNOWN UNRANKED UNRANKED mastery_0 champion_84 UNKNOWN UNRANKED UNRANKED mastery_0 champion_75 UNKNOWN UNRANKED UNRANKED mastery_0 champion_82 UNKNOWN UNRANKED UNRANKED mastery_0
EUW1_7251427197,1,champion_36 TOP UNRANKED UNRANKED mastery_0 champion_233 JUNGLE UNRANKED UNRANKED mastery_0 champion_41 MIDDLE UNRANKED UNRANKED mastery_0 champion_18 BOTTOM UNRANKED UNRANKED mastery_0 champion_53 UTILITY UNRANKED UNRANKED mastery_0 champion_67 TOP UNRANKED UNRANKED mastery_0 champion_20 JUNGLE UNRANKED UNRANKED mastery_0 champion_3 MIDDLE UNRANKED UNRANKED mastery_0 champion_222 BOTTOM UNRANKED UNRANKED mastery_0 champion_12 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7251377870,1,champion_23 TOP UNRANKED UNRANKED mastery_0 champion_141 JUNGLE UNRANKED UNRANKED mastery_0 champion_55 MIDDLE UNRANKED UNRANKED mastery_0 champion_96 BOTTOM UNRANKED UNRANKED mastery_0 champion_350 UTILITY UNRANKED UNRANKED mastery_0 champion_81 BOTTOM UNRANKED UNRANKED mastery_0 champion_254 JUNGLE UNRANKED UNRANKED mastery_0 champion_131 MIDDLE UNRANKED UNRANKED mastery_0 champion_14 TOP UNRANKED UNRANKED mastery_0 champion_63 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7250618594,0,champion_133 TOP UNRANKED UNRANKED mastery_0 champion_20 JUNGLE UNRANKED UNRANKED mastery_0 champion_142 MIDDLE UNRANKED UNRANKED mastery_0 champion_235 UTILITY UNRANKED UNRANKED mastery_0 champion_78 BOTTOM UNRANKED UNRANKED mastery_0 champion_266 TOP UNRANKED UNRANKED mastery_0 champion_141 JUNGLE UNRANKED UNRANKED mastery_0 champion_103 MIDDLE UNRANKED UNRANKED mastery_0 champion_22 BOTTOM UNRANKED UNRANKED mastery_0 champion_111 UTILITY UNRANKED UNRANKED mastery_0
EUW1_7250263462,1,champion_19 TOP UNRANKED UNRANKED mastery_0 champion_20 JUNGLE UNRANKED UNRANKED mastery_0 champion_142 MIDDLE UNRANKED UNRANKED mastery_0 champion_22 BOTTOM UNRANKED UNRANKED mastery_0 champion_78 UTILITY UNRANKED UNRANKED mastery_0 champion_17 TOP UNRANKED UNRANKED mastery_0 champion_799 JUNGLE UNRANKED UNRANKED mastery_1 champion_69 MIDDLE UNRANKED UNRANKED mastery_3 champion_236 BOTTOM tier_SILVER rank_I mastery_1 champion_350 UTILITY UNRANKED UNRANKED mastery_2
EUW1_7250207150,0,champion_223 TOP UNRANKED UNRANKED mastery_5 champion_20 JUNGLE tier_BRONZE rank_II mastery_7 champion_50 MIDDLE tier_IRON rank_II mastery_2 champion_15 BOTTOM UNRANKED UNRANKED mastery_2 champion_99 UTILITY UNRANKED UNRANKED mastery_5 champion_777 TOP UNRANKED UNRANKED mastery_4 champion_19 JUNGLE UNRANKED UNRANKED mastery_4 champion_112 MIDDLE tier_PLATINUM rank_IV mastery_1 champion_51 BOTTOM UNRANKED UNRANKED mastery_4 champion_518 UTILITY UNRANKED UNRANKED mastery_4
EUW1_7250180170,0,champion_22 TOP UNRANKED UNRANKED mastery_4 champion_131 JUNGLE UNRANKED UNRANKED mastery_3 champion_777 MIDDLE UNRANKED UNRANKED mastery_4 champion_51 BOTTOM tier_IRON rank_IV mastery_4 champion_99 UTILITY UNRANKED UNRANKED mastery_5 champion_516 TOP UNRANKED UNRANKED mastery_3 champion_20 JUNGLE tier_BRONZE rank_II mastery_7 champion_63 MIDDLE tier_IRON rank_II mastery_4 champion_15 BOTTOM UNRANKED UNRANKED mastery_2 champion_99 UTILITY UNRANKED UNRANKED mastery_5
EUW1_7249779993,1,champion_23 TOP UNRANKED UNRANKED mastery_3 champion_20 JUNGLE tier_BRONZE rank_II mastery_7 champion_8 MIDDLE tier_BRONZE rank_II mastery_1 champion_119 BOTTOM tier_SILVER rank_IV mastery_4 champion_432 UTILITY UNRANKED UNRANKED mastery_2 champion_54 TOP tier_SILVER rank_II mastery_2 champion_120 JUNGLE tier_BRONZE rank_I mastery_2 champion_61 UNKNOWN tier_SILVER rank_IV mastery_2 champion_51 BOTTOM tier_SILVER rank_III mastery_4 champion_40 UTILITY tier_BRONZE rank_II mastery_1
EUW1_7249742813,0,champion_23 TOP tier_GOLD rank_IV mastery_3 champion_20 JUNGLE tier_BRONZE rank_II mastery_7 champion_142 MIDDLE UNRANKED UNRANKED mastery_1 champion_22 BOTTOM UNRANKED UNRANKED mastery_4 champion_89 UTILITY tier_IRON rank_II mastery_2 champion_223 TOP tier_BRONZE rank_IV mastery_5 champion_19 JUNGLE UNRANKED UNRANKED mastery_4 champion_127 MIDDLE tier_BRONZE rank_IV mastery_1 champion_67 BOTTOM UNRANKED UNRANKED mastery_4 champion_412 UTILITY UNRANKED UNRANKED mastery_5
